Gene,Expt,x,y
3110035E14Rik,1,19067,16658
3110035E14Rik,1,19073,16820
3110035E14Rik,1,19084,17196
3110035E14Rik,1,19092,16802
3110035E14Rik,1,19101,16666
3110035E14Rik,1,19106,16951
3110035E14Rik,1,19118,16793
3110035E14Rik,1,19153,17253
3110035E14Rik,1,19157,17133
3110035E14Rik,1,19157,17262
3110035E14Rik,1,19203,17111
3110035E14Rik,1,19216,17099
3110035E14Rik,1,19258,17112
3110035E14Rik,1,19305,16888
3110035E14Rik,1,19308,17118
3110035E14Rik,1,19406,17002
3110035E14Rik,1,19564,17009
3110035E14Rik,1,19576,16735
3110035E14Rik,1,19683,16929
3110035E14Rik,1,19706,16818
3110035E14Rik,1,19713,16824
3110035E14Rik,1,19719,16822
3110035E14Rik,1,19778,17245
3110035E14Rik,1,19791,16939
3110035E14Rik,1,19798,16937
3110035E14Rik,1,19825,16786
3110035E14Rik,1,19856,17028
3110035E14Rik,1,19924,16893
3110035E14Rik,1,19946,17109
3110035E14Rik,1,19975,17022
3110035E14Rik,1,20010,17026
3110035E14Rik,1,20012,17018
3110035E14Rik,1,20017,17032
3110035E14Rik,1,20029,17121
3110035E14Rik,1,20043,17039
3110035E14Rik,1,20048,17125
3110035E14Rik,1,20054,17052
3110035E14Rik,1,20055,17115
3110035E14Rik,1,20061,17095
3110035E14Rik,1,20118,16677
3110035E14Rik,1,20137,17073
3110035E14Rik,1,20178,16776
3110035E14Rik,1,20198,16756
3110035E14Rik,1,20201,17053
3110035E14Rik,1,20203,16753
3110035E14Rik,1,20211,17058
3110035E14Rik,1,20290,16718
3110035E14Rik,1,20302,17283
3110035E14Rik,1,20307,17116
3110035E14Rik,1,20431,14494
3110035E14Rik,1,20432,14056
3110035E14Rik,1,20475,14033
3110035E14Rik,1,20480,14279
3110035E14Rik,1,20492,14587
3110035E14Rik,1,20499,13953
3110035E14Rik,1,20509,14685
3110035E14Rik,1,20511,14066
3110035E14Rik,1,20553,14159
3110035E14Rik,1,20559,14607
3110035E14Rik,1,20563,14333
3110035E14Rik,1,20570,14451
3110035E14Rik,1,20611,13983
3110035E14Rik,1,20618,14465
3110035E14Rik,1,20621,14592
3110035E14Rik,1,20649,14709
3110035E14Rik,1,20661,14332
3110035E14Rik,1,20685,13932
3110035E14Rik,1,20686,13931
3110035E14Rik,1,20687,14442
3110035E14Rik,1,20703,14047
3110035E14Rik,1,20706,14557
3110035E14Rik,1,20720,13716
3110035E14Rik,1,20721,14638
3110035E14Rik,1,20730,14360
3110035E14Rik,1,20734,14266
3110035E14Rik,1,20749,14035
3110035E14Rik,1,20766,13538
3110035E14Rik,1,20766,13861
3110035E14Rik,1,20770,14497
3110035E14Rik,1,20779,14650
3110035E14Rik,1,20781,13973
3110035E14Rik,1,20809,14522
3110035E14Rik,1,20813,14327
3110035E14Rik,1,20820,14064
3110035E14Rik,1,20824,14643
3110035E14Rik,1,20825,14526
3110035E14Rik,1,20826,14195
3110035E14Rik,1,20833,14192
3110035E14Rik,1,20836,14277
3110035E14Rik,1,20845,14304
3110035E14Rik,1,20849,13361
3110035E14Rik,1,20852,13693
3110035E14Rik,1,20854,14090
3110035E14Rik,1,20863,14089
3110035E14Rik,1,20883,14044
3110035E14Rik,1,20892,14568
3110035E14Rik,1,20893,14187
3110035E14Rik,1,20893,14513
3110035E14Rik,1,20906,14452
3110035E14Rik,1,20914,14455
3110035E14Rik,1,20918,14088
3110035E14Rik,1,20926,13837
3110035E14Rik,1,20927,14430
3110035E14Rik,1,20956,14545
3110035E14Rik,1,20957,13561
3110035E14Rik,1,20959,14126
3110035E14Rik,1,20965,14440
3110035E14Rik,1,20983,13500
3110035E14Rik,1,20988,14145
3110035E14Rik,1,20990,14526
3110035E14Rik,1,20994,14607
3110035E14Rik,1,20995,14096
3110035E14Rik,1,20998,14606
3110035E14Rik,1,20999,14605
3110035E14Rik,1,21003,13509
3110035E14Rik,1,21010,13423
3110035E14Rik,1,21010,13426
3110035E14Rik,1,21018,14067
3110035E14Rik,1,21028,14005
3110035E14Rik,1,21051,14365
3110035E14Rik,1,21057,14423
3110035E14Rik,1,21063,13424
3110035E14Rik,1,21080,14007
3110035E14Rik,1,21084,14030
3110035E14Rik,1,21093,13916
3110035E14Rik,1,21096,14403
3110035E14Rik,1,21118,14718
3110035E14Rik,1,21124,14625
3110035E14Rik,1,21126,13988
3110035E14Rik,1,21134,14564
3110035E14Rik,1,21135,13987
3110035E14Rik,1,21138,14667
3110035E14Rik,1,21140,13984
3110035E14Rik,1,21140,14010
3110035E14Rik,1,21142,14026
3110035E14Rik,1,21150,14572
3110035E14Rik,1,21155,14360
3110035E14Rik,1,21174,14475
3110035E14Rik,1,21188,13809
3110035E14Rik,1,21201,14387
3110035E14Rik,1,21210,14479
3110035E14Rik,1,21210,14826
3110035E14Rik,1,21214,13862
3110035E14Rik,1,21218,13932
3110035E14Rik,1,21253,14573
3110035E14Rik,1,21263,14583
3110035E14Rik,1,21264,14001
3110035E14Rik,1,21270,14555
3110035E14Rik,1,21288,13992
3110035E14Rik,1,21301,14681
3110035E14Rik,1,21320,13893
3110035E14Rik,1,21322,14421
3110035E14Rik,1,21333,14204
3110035E14Rik,1,21348,14776
3110035E14Rik,1,21353,13957
3110035E14Rik,1,21360,13806
