Gene,Expt,x,y
3110035E14Rik,1,7093,17270
3110035E14Rik,1,7097,16817
3110035E14Rik,1,7098,16823
3110035E14Rik,1,7101,17468
3110035E14Rik,1,7103,16807
3110035E14Rik,1,7105,17236
3110035E14Rik,1,7108,17269
3110035E14Rik,1,7109,17249
3110035E14Rik,1,7140,16911
3110035E14Rik,1,7157,16856
3110035E14Rik,1,7157,17244
3110035E14Rik,1,7159,17241
3110035E14Rik,1,7163,17105
3110035E14Rik,1,7167,17564
3110035E14Rik,1,7172,17315
3110035E14Rik,1,7182,16854
3110035E14Rik,1,7195,16776
3110035E14Rik,1,7197,16830
3110035E14Rik,1,7197,17176
3110035E14Rik,1,7199,16984
3110035E14Rik,1,7201,17397
3110035E14Rik,1,7202,16972
3110035E14Rik,1,7203,16973
3110035E14Rik,1,7207,16982
3110035E14Rik,1,7208,17335
3110035E14Rik,1,7216,16925
3110035E14Rik,1,7218,17180
3110035E14Rik,1,7220,17320
3110035E14Rik,1,7224,17312
3110035E14Rik,1,7226,16902
3110035E14Rik,1,7227,16901
3110035E14Rik,1,7227,16929
3110035E14Rik,1,7228,16715
3110035E14Rik,1,7228,17048
3110035E14Rik,1,7231,17364
3110035E14Rik,1,7235,17403
3110035E14Rik,1,7236,16929
3110035E14Rik,1,7237,16898
3110035E14Rik,1,7239,16670
3110035E14Rik,1,7240,17115
3110035E14Rik,1,7241,16791
3110035E14Rik,1,7277,16679
3110035E14Rik,1,7281,17089
3110035E14Rik,1,7283,17162
3110035E14Rik,1,7315,16882
3110035E14Rik,1,7318,17025
3110035E14Rik,1,7318,17556
3110035E14Rik,1,7320,16915
3110035E14Rik,1,7320,16926
3110035E14Rik,1,7330,16993
3110035E14Rik,1,7337,16921
3110035E14Rik,1,7337,17257
3110035E14Rik,1,7339,16931
3110035E14Rik,1,7340,16855
3110035E14Rik,1,7340,16930
3110035E14Rik,1,7347,17359
3110035E14Rik,1,7366,17035
3110035E14Rik,1,7375,17417
3110035E14Rik,1,7376,16762
3110035E14Rik,1,7385,16885
3110035E14Rik,1,7388,16981
3110035E14Rik,1,7395,16930
3110035E14Rik,1,7398,17231
3110035E14Rik,1,7408,16762
3110035E14Rik,1,7409,16744
3110035E14Rik,1,7409,16777
